Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Date,7_Day_Rolling_Average,
3/10/2022,10,AL,4383,6124293,2320,1/22/2021,4011595,
3/10/2022,10,PA,11703,22192408,6607,1/21/2021,3733960,
3/10/2022,10,KS,5673,4470240,3290,1/20/2021,3668302,
3/10/2022,10,WA,2877,13942705,4958,1/19/2021,3744494,
3/10/2022,10,WY,54,733464,209,1/18/2021,3688105,
3/9/2022,10,WY,201,733410,255,1/17/2021,3706072,
3/9/2022,10,CA,33431,72052866,33358,1/16/2021,3652756,
3/9/2022,10,AS,887,95036,819,1/15/2021,3519345,
3/9/2022,10,IA,1502,4946743,1446,1/14/2021,3492411,
3/9/2022,10,OK,2129,5750049,2000,1/13/2021,3355022,
3/9/2022,10,SD,653,1361178,637,1/12/2021,3156860,
3/9/2022,10,NV,2496,4732614,2230,1/11/2021,2984683,
3/9/2022,10,WV,764,2644394,906,1/10/2021,2816029,
3/9/2022,10,DE,700,1741678,890,1/9/2021,2636405,
3/9/2022,10,TX,14997,44741028,16346,1/8/2021,2423958,
3/9/2022,10,GA,2862,14461898,4512,1/7/2021,1978365,
3/9/2022,10,IN,3684,9251785,3342,1/6/2021,1722826,
3/9/2022,10,NJ,4558,16669111,6434,1/5/2021,1627207,
3/9/2022,10,OK,461,5740465,2280,1/4/2021,1589917,
3/9/2022,10,MD,4358,11585092,4488,1/3/2021,1547209,
3/9/2022,10,PW,0,46734,17,1/2/2021,1499988,
3/9/2022,10,AK,533,1105378,1221,1/1/2021,1428927,
3/9/2022,10,KY,2257,6355943,2111,12/31/2020,1376232,
3/9/2022,10,AZ,4688,11631688,4517,12/30/2020,1246742,
3/9/2022,10,SD,531,1362869,479,12/29/2020,1149801,
3/9/2022,10,DC,732,1428112,1097,12/28/2020,1037182,
3/9/2022,10,IN,3513,9238538,4079,12/27/2020,976067,
3/9/2022,10,ID,814,2379110,828,12/26/2020,1018791,
3/9/2022,10,CA,41719,71931208,39573,12/25/2020,1038185,
3/9/2022,10,MN,3452,9956093,3329,12/24/2020,1094820,
3/9/2022,10,CO,2751,10373484,3259,12/23/2020,1041899,
3/9/2022,10,WI,3660,9921141,3298,12/22/2020,832717,
3/9/2022,10,WI,4126,9905439,4390,12/21/2020,668550,
3/9/2022,10,MO,4615,8691796,3997,12/20/2020,518860,
3/9/2022,10,NM,1707,3787068,2122,12/19/2020,439393,
3/9/2022,10,RI,792,2143193,731,12/18/2020,390686,
3/9/2022,10,LA,2485,6078577,2366,12/17/2020,254366,
3/9/2022,10,PR,49,6994072,7173,12/16/2020,145993,
3/9/2022,10,SC,2387,7312221,4038,12/15/2020,63638,
3/9/2022,10,ME,965,2715960,855,12/14/2020,34481,
3/9/2022,10,TX,31296,44661265,27455,12/13/2020,58849,
3/9/2022,10,MD,5862,11573727,5893,,0,
3/9/2022,10,PR,673,7012510,1708,,0,
3/9/2022,10,TN,2925,9651902,2866,,0,
3/9/2022,10,DE,569,1743802,650,,0,
3/9/2022,10,MT,629,1540606,587,,0,
3/9/2022,10,UT,51,5080062,20,,0,
3/9/2022,10,NC,6689,16191201,7451,,0,
3/9/2022,10,ID,782,2375705,1123,,0,
3/9/2022,10,MA,5078,14350771,5521,,0,
3/9/2022,10,TN,4455,9638988,4503,,0,
3/9/2022,10,IA,1564,4942614,1774,,0,
3/9/2022,10,NE,52,3095139,721,,0,
3/9/2022,10,NC,5339,16219266,5354,,0,
3/9/2022,10,HI,1891,2818493,1464,,0,
3/9/2022,10,AS,0,92238,483,,0,
3/9/2022,10,MI,4953,15357930,16846,,0,
3/9/2022,10,LA,2395,6100775,2169,,0,
3/9/2022,10,MN,4340,9945044,4390,,0,
3/9/2022,10,GA,3924,14429495,8325,,0,
3/9/2022,10,VA,4913,15964229,5027,,0,
3/9/2022,10,IL,19985,21889900,12228,,0,
3/9/2022,10,MH,0,57853,108,,0,
3/9/2022,10,VI,227,140690,71,,0,
3/9/2022,10,RI,939,2140229,1090,,0,
3/9/2022,10,FM,641,109432,370,,0,
3/9/2022,10,VT,173,1351752,636,,0,
3/9/2022,10,PW,0,46730,18,,0,
3/9/2022,10,WA,5422,13939828,5505,,0,
3/9/2022,10,KS,3026,4464567,3327,,0,
3/9/2022,10,PA,16309,22180705,7330,,0,
3/9/2022,10,AL,2248,6119910,2083,,0,
3/9/2022,10,KS,1433,4473420,1334,,0,
3/9/2022,10,WA,6583,13921494,7333,,0,
3/9/2022,10,KY,3071,6343798,3562,,0,
3/9/2022,10,IL,7301,21896701,8268,,0,
3/9/2022,10,MS,1535,3776683,1611,,0,
3/9/2022,10,WY,156,734048,205,,0,
3/9/2022,10,SC,1631,7332759,2420,,0,
3/9/2022,10,AR,1858,4104490,1860,,0,
3/9/2022,10,VT,362,1354022,297,,0,
3/9/2022,10,GU,679,335306,359,,0,
3/9/2022,10,OR,2599,7484677,2306,,0,
3/9/2022,10,MS,1467,3781514,1217,,0,
3/9/2022,10,VA,4868,15945172,6848,,0,
3/9/2022,10,NJ,9115,16653771,9077,,0,
3/9/2022,10,PA,6215,22209873,4456,,0,
3/9/2022,10,AL,1882,6127336,1816,,0,
3/9/2022,10,MT,371,1542019,376,,0,
3/9/2022,10,HI,721,2821694,765,,0,
3/9/2022,10,NY,17978,38035493,17670,,0,
3/9/2022,10,FM,275,109961,211,,0,
3/9/2022,10,CT,2688,7337930,3105,,0,
3/9/2022,10,MA,5509,14335625,6714,,0,
3/9/2022,10,AR,1288,4110143,1337,,0,
3/9/2022,10,ME,866,2713108,1044,,0,
3/9/2022,10,NE,5460,3093913,1240,,0,
3/9/2022,10,VI,37,140747,41,,0,
3/9/2022,10,OH,5513,17309326,5238,,0,
3/9/2022,10,AZ,5683,11609402,7151,,0,
3/9/2022,10,MP,35,106749,88,,0,
3/9/2022,10,MO,2616,8701661,2716,,0,
3/9/2022,10,CT,2810,7324849,3692,,0,
3/9/2022,10,NV,1644,4757631,1818,,0,
3/9/2022,10,MH,423,57853,277,,0,
3/9/2022,10,MI,4619,15372459,4389,,0,
3/9/2022,10,NM,1757,3792904,1566,,0,
3/9/2022,10,UT,5954,5079864,1378,,0,
3/9/2022,10,CO,5804,10363575,5580,,0,
3/9/2022,10,US,302567,555897985,302787,,0,
3/9/2022,10,AK,399,1106924,358,,0,
3/9/2022,10,WV,658,2647078,659,,0,
3/9/2022,10,ND,131,1065486,95,,0,
3/9/2022,10,NY,10989,38069191,13195,,0,
3/9/2022,10,FL,9823,36312801,10869,,0,
3/9/2022,10,NH,12595,2540121,14352,,0,
3/9/2022,10,NH,584,2539812,635,,0,
3/9/2022,10,OH,6646,17290315,6929,,0,
3/9/2022,10,ND,120,1065205,99,,0,
3/9/2022,10,FL,21681,36272804,15827,,0,
3/9/2022,10,DC,698,1431919,606,,0,
3/9/2022,10,OR,3212,7476091,3388,,0,
3/9/2022,10,US,184517,556686776,193242,,0,
3/9/2022,10,MP,35,106791,53,,0,
3/9/2022,10,GU,98,337446,72,,0,
3/8/2022,10,GU,102,337348,68,,0,
3/8/2022,10,MP,32,106756,56,,0,
3/8/2022,10,US,196099,556502259,201044,,0,
3/8/2022,10,VT,239,1351579,641,,0,
3/8/2022,10,FM,0,108791,749,,0,
3/8/2022,10,NM,419,3785361,2161,,0,
3/8/2022,10,MO,10280,8687181,3890,,0,
3/8/2022,10,AK,5140,1104845,1285,,0,
3/8/2022,10,PW,0,46734,17,,0,
3/8/2022,10,MD,4782,11580734,4703,,0,
3/8/2022,10,SD,955,1360525,647,,0,
3/8/2022,10,OK,2107,5747920,2069,,0,
3/8/2022,10,WY,506,733209,266,,0,
3/8/2022,10,IA,1630,4945241,1514,,0,
3/8/2022,10,AS,1572,94149,693,,0,
3/8/2022,10,CA,32708,72019435,34649,,0,
3/8/2022,10,OK,1069,5740004,2629,,0,
3/8/2022,10,NJ,5894,16664553,6883,,0,
3/8/2022,10,IN,3661,9248101,3427,,0,
3/8/2022,10,GA,4909,14459036,4573,,0,
3/8/2022,10,TX,15170,44726031,16880,,0,
3/8/2022,10,WV,1865,2643630,943,,0,
3/8/2022,10,NV,1046,4730118,2178,,0,
3/8/2022,10,DE,3266,1740978,1288,,0,
3/8/2022,10,WI,1325,9901313,4483,,0,
3/8/2022,10,IN,1665,9235025,4258,,0,
3/8/2022,10,DC,412,1427380,1246,,0,
3/8/2022,10,SD,519,1362338,505,,0,
3/8/2022,10,AZ,4608,11627000,4656,,0,
3/8/2022,10,KY,2377,6353686,2164,,0,
3/8/2022,10,WI,3755,9917481,3422,,0,
3/8/2022,10,CA,18515,71889489,42269,,0,
3/8/2022,10,ID,935,2378296,860,,0,
3/8/2022,10,CO,3377,10370733,3445,,0,
3/8/2022,10,MN,3772,9952641,3472,,0,
3/8/2022,10,RI,460,2139290,1131,,0,
3/8/2022,10,VI,62,140463,46,,0,
3/8/2022,10,MH,122,57853,119,,0,
3/8/2022,10,IL,6566,21869915,11771,,0,
3/8/2022,10,VA,4918,15959316,5145,,0,
3/8/2022,10,GA,16471,14425571,7775,,0,
3/8/2022,10,MT,1189,1539977,590,,0,
3/8/2022,10,PR,22410,6994023,7173,,0,
3/8/2022,10,LA,852,6076092,2624,,0,
3/8/2022,10,RI,763,2142401,739,,0,
3/8/2022,10,DE,634,1743233,698,,0,
3/8/2022,10,TN,2938,9648977,2960,,0,
3/8/2022,10,MD,4931,11567865,6132,,0,
3/8/2022,10,TX,24977,44629969,27911,,0,
3/8/2022,10,ME,907,2714995,879,,0,
3/8/2022,10,SC,1251,7309834,4092,,0,
3/8/2022,10,PR,1424,7011837,2043,,0,
3/8/2022,10,MN,1128,9940704,4758,,0,
3/8/2022,10,TN,10179,9634533,4681,,0,
3/8/2022,10,ID,282,2374923,1176,,0,
3/8/2022,10,NC,2893,16184512,7846,,0,
3/8/2022,10,UT,23,5080011,19,,0,
3/8/2022,10,MA,5256,14345693,5781,,0,
3/8/2022,10,LA,2449,6098380,2217,,0,
3/8/2022,10,MI,5192,15352977,20906,,0,
3/8/2022,10,AS,0,92238,489,,0,
3/8/2022,10,HI,306,2816602,1503,,0,
3/8/2022,10,NC,5376,16213927,5520,,0,
3/8/2022,10,NE,668,3095087,914,,0,
3/8/2022,10,IA,4336,4941050,1845,,0,
3/8/2022,10,OR,1221,7472879,3803,,0,
3/8/2022,10,DC,650,1431221,631,,0,
3/8/2022,10,FL,9513,36251123,15522,,0,
3/8/2022,10,ND,121,1065085,116,,0,
3/8/2022,10,NE,1,3088453,681,,0,
3/8/2022,10,ME,2575,2712242,1075,,0,
3/8/2022,10,GU,824,334627,347,,0,
3/8/2022,10,VT,341,1353660,303,,0,
3/8/2022,10,AR,455,4102632,1883,,0,
3/8/2022,10,AL,871,6117662,2463,,0,
3/8/2022,10,PA,3635,22164396,7381,,0,
3/8/2022,10,KS,1703,4461541,3485,,0,
3/8/2022,10,WA,5235,13934406,5717,,0,
3/8/2022,10,PW,23,46730,27,,0,
3/8/2022,10,SC,2756,7331128,2624,,0,
3/8/2022,10,WY,285,733892,230,,0,
3/8/2022,10,KS,1308,4471987,1354,,0,
3/8/2022,10,MS,3561,3775148,1634,,0,
3/8/2022,10,IL,7897,21889400,8678,,0,
3/8/2022,10,KY,4785,6340727,3468,,0,
3/8/2022,10,WA,18979,13914911,7496,,0,
3/8/2022,10,AR,1388,4108855,1392,,0,
3/8/2022,10,VA,4096,15940304,7100,,0,
3/8/2022,10,MS,1344,3780047,1245,,0,
3/8/2022,10,OR,2644,7482078,2389,,0,
3/8/2022,10,MA,17754,14330116,7166,,0,
3/8/2022,10,CT,3138,7335242,3238,,0,
3/8/2022,10,FM,196,109686,211,,0,
3/8/2022,10,NJ,7545,16644656,9702,,0,
3/8/2022,10,NY,11637,38017515,18989,,0,
3/8/2022,10,HI,730,2820973,820,,0,
3/8/2022,10,MT,448,1541648,400,,0,
3/8/2022,10,AL,2013,6125454,1875,,0,
3/8/2022,10,PA,6839,22203658,4426,,0,
3/8/2022,10,OH,2581,17283669,7013,,0,
3/8/2022,10,NH,530,2539228,673,,0,
3/8/2022,10,UT,3530,5073910,1671,,0,
3/8/2022,10,NM,1707,3791147,1602,,0,
3/8/2022,10,MI,4571,15367840,4506,,0,
3/8/2022,10,MO,2981,8699045,2836,,0,
3/8/2022,10,OH,5279,17303813,5396,,0,
3/8/2022,10,VI,43,140710,44,,0,
3/8/2022,10,MP,54,106714,83,,0,
3/8/2022,10,AZ,2945,11603719,7464,,0,
3/8/2022,10,MH,0,57430,217,,0,
3/8/2022,10,NV,1737,4755987,1886,,0,
3/8/2022,10,CT,1944,7322039,3948,,0,
3/8/2022,10,NH,1424,2527526,15175,,0,
3/8/2022,10,ND,115,1065355,99,,0,
3/8/2022,10,WV,683,2646420,719,,0,
3/8/2022,10,AK,452,1106525,363,,0,
3/8/2022,10,US,263162,555595418,316767,,0,
3/8/2022,10,CO,10077,10357771,5517,,0,
3/8/2022,10,FL,10253,36302978,11228,,0,
3/8/2022,10,NY,12287,38058202,14028,,0,
3/7/2022,10,NY,12857,38045915,14856,,0,
3/7/2022,10,FL,11167,36292725,11594,,0,
3/7/2022,10,MI,33164,15347785,18303,,0,
3/7/2022,10,LA,2255,6095931,2054,,0,
3/7/2022,10,WI,3410,9913726,3566,,0,
3/7/2022,10,CA,33656,71986727,36770,,0,
3/7/2022,10,AS,20,92577,475,,0,
3/7/2022,10,IA,1216,4943611,1557,,0,
3/7/2022,10,MO,1,8676901,3657,,0,
3/7/2022,10,NM,1327,3784942,2335,,0,
3/7/2022,10,US,193742,556306160,209505,,0,
3/7/2022,10,MP,51,106724,57,,0,
3/7/2022,10,GU,4,337246,63,,0,
3/7/2022,10,FM,1948,108791,749,,0,
3/7/2022,10,VT,534,1351340,628,,0,
3/7/2022,10,WY,6,732703,286,,0,
3/7/2022,10,MD,4222,11575952,4861,,0,
3/7/2022,10,PW,19,46734,26,,0,
3/7/2022,10,AK,1287,1099705,555,,0,
3/7/2022,10,OK,2156,5745813,2123,,0,
3/7/2022,10,SD,45,1359570,689,,0,
3/7/2022,10,KY,2105,6351309,2217,,0,
3/7/2022,10,AZ,4764,11622392,4786,,0,
3/7/2022,10,NV,2178,4729072,2618,,0,
3/7/2022,10,WV,1,2641765,1043,,0,
3/7/2022,10,TX,15002,44710861,17536,,0,
3/7/2022,10,OK,1526,5738935,2659,,0,
3/7/2022,10,GA,5210,14454127,4718,,0,
3/7/2022,10,IN,3327,9244440,3487,,0,
3/7/2022,10,NJ,6201,16658659,7289,,0,
3/7/2022,10,SD,565,1361819,530,,0,
3/7/2022,10,DC,582,1426968,1214,,0,
3/7/2022,10,IN,3058,9233360,4370,,0,
3/7/2022,10,DE,4,1737712,821,,0,
3/7/2022,10,WI,2501,9899988,4528,,0,
3/7/2022,10,MA,5511,14340437,6092,,0,
3/7/2022,10,RI,807,2141638,756,,0,
3/7/2022,10,LA,1537,6075240,2528,,0,
3/7/2022,10,MN,3613,9948869,3592,,0,
3/7/2022,10,CO,3276,10367356,3626,,0,
3/7/2022,10,ID,844,2377361,877,,0,
3/7/2022,10,CA,36808,71870974,43151,,0,
3/7/2022,10,PR,0,6971613,6459,,0,
3/7/2022,10,GA,7,14409100,9219,,0,
3/7/2022,10,VA,4422,15954398,5304,,0,
3/7/2022,10,IL,11690,21863349,12436,,0,
3/7/2022,10,MH,47,57731,102,,0,
3/7/2022,10,VI,0,140401,70,,0,
3/7/2022,10,RI,902,2138830,1151,,0,
3/7/2022,10,MT,4,1538788,591,,0,
3/7/2022,10,MP,219,106660,93,,0,
3/7/2022,10,UT,17,5079988,20,,0,
3/7/2022,10,NC,6908,16181619,8185,,0,
3/7/2022,10,ID,659,2374641,1266,,0,
3/7/2022,10,PR,1877,7010413,2466,,0,
3/7/2022,10,TN,2932,9646039,3058,,0,
3/7/2022,10,DE,662,1742599,739,,0,
3/7/2022,10,SC,3188,7308583,4177,,0,
3/7/2022,10,ME,858,2714088,905,,0,
3/7/2022,10,TX,36955,44604992,28871,,0,
3/7/2022,10,MD,2715,11562934,6421,,0,
3/7/2022,10,TN,1,9624354,5022,,0,
3/7/2022,10,MN,2703,9939576,4882,,0,
3/7/2022,10,CO,3,10347694,4100,,0,
3/7/2022,10,US,219903,555332256,321851,,0,
3/7/2022,10,AK,375,1106073,364,,0,
3/7/2022,10,FM,442,109490,207,,0,
3/7/2022,10,CT,3329,7332104,3302,,0,
3/7/2022,10,MA,84,14312362,7084,,0,
3/7/2022,10,PW,9,46707,33,,0,
3/7/2022,10,ND,0,1064964,153,,0,
3/7/2022,10,FL,13113,36241610,16013,,0,
3/7/2022,10,DC,618,1430571,674,,0,
3/7/2022,10,OR,0,7471658,3932,,0,
3/7/2022,10,IA,0,4936714,1936,,0,
3/7/2022,10,NE,862,3094419,972,,0,
3/7/2022,10,NC,5085,16208551,5650,,0,
3/7/2022,10,HI,654,2816296,1528,,0,
3/7/2022,10,AS,1810,92238,489,,0,
3/7/2022,10,WA,5474,13929171,5938,,0,
3/7/2022,10,KS,2,4459838,3396,,0,
3/7/2022,10,PA,594,22160761,8423,,0,
3/7/2022,10,AL,1938,6116791,2534,,0,
3/7/2022,10,ME,92,2709667,947,,0,
3/7/2022,10,NE,0,3088452,1181,,0,
3/7/2022,10,AR,8003,4102177,1934,,0,
3/7/2022,10,VT,300,1353319,307,,0,
3/7/2022,10,GU,0,333803,324,,0,
3/7/2022,10,OR,2630,7479434,2513,,0,
3/7/2022,10,KS,1223,4470679,1404,,0,
3/7/2022,10,WY,193,733607,241,,0,
3/7/2022,10,SC,2682,7328372,2708,,0,
3/7/2022,10,MS,1270,3778703,1283,,0,
3/7/2022,10,VA,6079,15936208,7298,,0,
3/7/2022,10,WA,4,13895932,8091,,0,
3/7/2022,10,KY,1868,6335942,2835,,0,
3/7/2022,10,IL,7528,21881503,9065,,0,
3/7/2022,10,MS,6,3771587,1725,,0,
3/7/2022,10,AR,1415,4107467,1449,,0,
3/7/2022,10,WV,649,2645737,750,,0,
3/7/2022,10,ND,92,1065240,96,,0,
3/7/2022,10,VI,46,140667,47,,0,
3/7/2022,10,OH,5022,17298534,5517,,0,
3/7/2022,10,NH,628,2538698,721,,0,
3/7/2022,10,OH,4787,17281088,7104,,0,
3/7/2022,10,NJ,6231,16637111,10767,,0,
3/7/2022,10,PA,6878,22196819,4740,,0,
3/7/2022,10,AL,1948,6123441,1893,,0,
3/7/2022,10,MT,376,1541200,419,,0,
3/7/2022,10,HI,676,2820243,862,,0,
3/7/2022,10,NY,11940,38005878,20793,,0,
3/7/2022,10,MO,2452,8696064,2933,,0,
3/7/2022,10,MI,4152,15363269,4667,,0,
3/7/2022,10,NM,1541,3789440,1674,,0,
3/7/2022,10,UT,2,5070380,1166,,0,
3/7/2022,10,NH,252,2526102,15275,,0,
3/7/2022,10,NV,1766,4754250,1938,,0,
3/7/2022,10,MH,0,57430,217,,0,
3/7/2022,10,AZ,4793,11600774,7645,,0,
3/7/2022,10,CT,3782,7320095,3995,,0,
3/6/2022,10,CT,4495,7316313,3933,,0,
3/6/2022,10,TN,51,9624353,5022,,0,
3/6/2022,10,IN,4889,9230302,4466,,0,
3/6/2022,10,DC,1125,1426386,1246,,0,
3/6/2022,10,SD,84,1361254,542,,0,
3/6/2022,10,VT,696,1350806,627,,0,
3/6/2022,10,FM,0,106843,470,,0,
3/6/2022,10,WI,864,9910316,3734,,0,
3/6/2022,10,FL,6796,36281558,12016,,0,
3/6/2022,10,NY,6500,38033058,17181,,0,
3/6/2022,10,LA,711,6093676,2084,,0,
3/6/2022,10,MI,11881,15314621,14267,,0,
3/6/2022,10,GU,2,337242,72,,0,
3/6/2022,10,MP,0,106673,61,,0,
3/6/2022,10,US,83221,556112418,224064,,0,
3/6/2022,10,IA,478,4942395,1661,,0,
3/6/2022,10,AS,0,92557,472,,0,
3/6/2022,10,CA,12798,71953071,40031,,0,
3/6/2022,10,NM,3184,3783615,2310,,0,
3/6/2022,10,MO,55,8676900,3657,,0,
3/6/2022,10,NJ,3220,16652458,8363,,0,
3/6/2022,10,IN,1215,9241113,3646,,0,
3/6/2022,10,GA,2456,14448917,4900,,0,
3/6/2022,10,OK,3226,5737409,2645,,0,
3/6/2022,10,TX,9758,44695859,18322,,0,
3/6/2022,10,AK,52,1098418,372,,0,
3/6/2022,10,PW,0,46715,32,,0,
3/6/2022,10,MD,1852,11571730,5119,,0,
3/6/2022,10,WY,32,732697,286,,0,
3/6/2022,10,WV,40,2641764,1044,,0,
3/6/2022,10,NV,3000,4726894,2307,,0,
3/6/2022,10,SD,170,1359525,691,,0,
3/6/2022,10,OK,674,5743657,2217,,0,
3/6/2022,10,AZ,2169,11617628,4963,,0,
3/6/2022,10,KY,534,6349204,2312,,0,
3/6/2022,10,MD,5097,11560219,6986,,0,
3/6/2022,10,TX,632,44568037,26254,,0,
3/6/2022,10,ME,249,2713230,950,,0,
3/6/2022,10,SC,10291,7305395,4202,,0,
3/6/2022,10,CA,57274,71834166,43989,,0,
3/6/2022,10,ID,213,2376517,922,,0,
3/6/2022,10,WI,5332,9897487,4624,,0,
3/6/2022,10,DE,10,1737708,821,,0,
3/6/2022,10,CO,1022,10364080,3806,,0,
3/6/2022,10,MN,766,9945256,3862,,0,
3/6/2022,10,MA,2482,14334926,6732,,0,
3/6/2022,10,LA,3365,6073703,2576,,0,
3/6/2022,10,RI,297,2140831,801,,0,
3/6/2022,10,DE,207,1741937,773,,0,
3/6/2022,10,TN,1227,9643107,3248,,0,
3/6/2022,10,MP,0,106441,107,,0,
3/6/2022,10,MT,30,1538784,592,,0,
3/6/2022,10,PR,32,6971613,6459,,0,
3/6/2022,10,VI,0,140401,70,,0,
3/6/2022,10,MH,0,57684,115,,0,
3/6/2022,10,RI,1307,2137928,1115,,0,
3/6/2022,10,IL,17167,21851659,12646,,0,
3/6/2022,10,VA,1816,15949976,5565,,0,
3/6/2022,10,GA,301,14409093,9221,,0,
3/6/2022,10,PR,544,7008536,2951,,0,
3/6/2022,10,ID,1610,2373982,1263,,0,
3/6/2022,10,NC,10704,16174711,8065,,0,
3/6/2022,10,UT,0,5079971,21,,0,
3/6/2022,10,AZ,9217,11595981,7850,,0,
3/6/2022,10,VA,8602,15930129,7657,,0,
3/6/2022,10,MS,374,3777433,1341,,0,
3/6/2022,10,AS,0,90428,403,,0,
3/6/2022,10,HI,2087,2815642,1613,,0,
3/6/2022,10,NC,2015,16203466,5908,,0,
3/6/2022,10,NE,277,3093557,1014,,0,
3/6/2022,10,IA,17,4936714,1936,,0,
3/6/2022,10,AK,64,1105698,373,,0,
3/6/2022,10,US,244114,555112353,320405,,0,
3/6/2022,10,CO,126,10347691,4415,,0,
3/6/2022,10,MN,6254,9936873,4970,,0,
3/6/2022,10,OR,4797,7471658,4388,,0,
3/6/2022,10,DC,170,1429953,760,,0,
3/6/2022,10,FL,15409,36228497,16644,,0,
3/6/2022,10,ND,38,1064964,153,,0,
3/6/2022,10,MA,128,14312278,7082,,0,
3/6/2022,10,CT,1401,7328775,3379,,0,
3/6/2022,10,FM,35,109048,181,,0,
3/6/2022,10,PW,0,46698,31,,0,
3/6/2022,10,SC,945,7325690,2788,,0,
3/6/2022,10,WY,34,733414,251,,0,
3/6/2022,10,NE,34,3088452,1181,,0,
3/6/2022,10,ME,69,2709575,935,,0,
3/6/2022,10,AL,71,6114853,2477,,0,
3/6/2022,10,PA,206,22160167,9545,,0,
3/6/2022,10,KS,2552,4459836,3601,,0,
3/6/2022,10,WA,2047,13923697,6117,,0,
3/6/2022,10,KS,414,4469456,1468,,0,
3/6/2022,10,GU,6,333803,382,,0,
3/6/2022,10,VT,88,1353019,322,,0,
3/6/2022,10,AR,41,4094174,1284,,0,
3/6/2022,10,OR,778,7476804,2660,,0,
3/6/2022,10,MH,1519,57430,222,,0,
3/6/2022,10,NV,993,4752484,2022,,0,
3/6/2022,10,NJ,9549,16630880,11461,,0,
3/6/2022,10,ND,2,1065148,101,,0,
3/6/2022,10,WV,220,2645088,780,,0,
3/6/2022,10,MS,46,3771581,1724,,0,
3/6/2022,10,IL,3998,21873975,9688,,0,
3/6/2022,10,KY,8316,6334074,2627,,0,
3/6/2022,10,WA,85,13895928,8090,,0,
3/6/2022,10,AR,384,4106052,1499,,0,
3/6/2022,10,OH,8311,17276301,7268,,0,
3/6/2022,10,NH,352,2538070,778,,0,
3/6/2022,10,OH,1933,17293512,5732,,0,
3/6/2022,10,VI,0,140621,49,,0,
3/6/2022,10,NH,417,2525850,15300,,0,
3/6/2022,10,MO,1116,8693612,3094,,0,
3/6/2022,10,NY,18267,37993938,21564,,0,
3/6/2022,10,HI,320,2819567,908,,0,
3/6/2022,10,MT,81,1540824,441,,0,
3/6/2022,10,AL,715,6121493,1946,,0,
3/6/2022,10,PA,2665,22189941,5159,,0,
3/6/2022,10,UT,47,5070378,1166,,0,
3/6/2022,10,NM,479,3787899,1765,,0,
3/6/2022,10,MI,1771,15359117,4959,,0,
3/5/2022,9,MI,3397,15357346,5052,,0,
3/5/2022,9,NM,1123,3787420,1810,,0,
3/5/2022,9,UT,43,5070331,1164,,0,
3/5/2022,9,PR,1583,7007992,3046,,0,
3/5/2022,9,NV,1816,4723894,2301,,0,
3/5/2022,9,WV,1341,2641724,1043,,0,
3/5/2022,9,MI,13724,15302740,13843,,0,
3/5/2022,9,LA,1262,6092965,2078,,0,
3/5/2022,9,SD,131,1361170,548,,0,
3/5/2022,9,DC,1179,1425261,1300,,0,
3/5/2022,9,IN,4867,9225413,4580,,0,
3/5/2022,9,CT,4778,7311818,4099,,0,
3/5/2022,9,TN,5457,9624302,5023,,0,
3/5/2022,9,NY,13683,38026558,18179,,0,
3/5/2022,9,FL,10742,36274762,12222,,0,
3/5/2022,9,FM,0,106843,470,,0,
3/5/2022,9,VT,1724,1350110,621,,0,
3/5/2022,9,WI,1937,9909452,3771,,0,
3/5/2022,9,WY,313,732665,290,,0,
3/5/2022,9,CA,28043,71940273,40952,,0,
3/5/2022,9,AS,1569,92557,472,,0,
3/5/2022,9,IA,861,4941917,1677,,0,
3/5/2022,9,US,169641,556029197,228994,,0,
3/5/2022,9,MP,99,106673,61,,0,
3/5/2022,9,GU,100,337240,75,,0,
3/5/2022,9,MD,3805,11569878,5222,,0,
3/5/2022,9,PW,0,46715,32,,0,
3/5/2022,9,AK,152,1098366,633,,0,
3/5/2022,9,MO,4127,8676845,3659,,0,
3/5/2022,9,NM,2788,3780431,2357,,0,
3/5/2022,9,TX,17135,44686101,18583,,0,
3/5/2022,9,OK,3507,5734183,2500,,0,
3/5/2022,9,GA,5063,14446461,4935,,0,
3/5/2022,9,IN,2355,9239898,3710,,0,
3/5/2022,9,NJ,7531,16649238,8672,,0,
3/5/2022,9,GA,18425,14408792,9204,,0,
3/5/2022,9,VA,4764,15948160,5666,,0,
3/5/2022,9,IL,24373,21834492,13370,,0,
3/5/2022,9,RI,1087,2136621,1063,,0,
3/5/2022,9,MH,29,57684,115,,0,
3/5/2022,9,VI,100,140401,70,,0,
3/5/2022,9,DE,11,1737698,821,,0,
3/5/2022,9,KY,1296,6348670,2332,,0,
3/5/2022,9,AZ,3533,11615459,5025,,0,
3/5/2022,9,OK,1325,5742983,2247,,0,
3/5/2022,9,SD,1030,1359355,692,,0,
3/5/2022,9,WI,4966,9892155,4795,,0,
3/5/2022,9,SC,3380,7295104,3507,,0,
3/5/2022,9,ME,590,2712981,942,,0,
3/5/2022,9,TX,33344,44567405,30094,,0,
3/5/2022,9,MD,7523,11555122,7820,,0,
3/5/2022,9,ID,582,2376304,938,,0,
3/5/2022,9,CA,52375,71776892,46658,,0,
3/5/2022,9,PR,28,6971581,6460,,0,
3/5/2022,9,RI,662,2140534,836,,0,
3/5/2022,9,LA,3263,6070338,2656,,0,
